no_of_employees,prevailing_wage,unit_of_wage,company_age,wage_per_year,wage_employee_ratio,employees_growth_rate_ratio,wage_per_age_ratio,case_status_encoded,education_level_ordinal,establishment_period_ordinal,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,has_job_experience_encoded,requires_job_training_encoded,full_time_position_encoded,region_target_encoded,prevailing_wage_log,no_of_employees_log
1555.0,62465.41,Year,14.0,62465.41,40.17,111.07,4461.82,1,2,2,0,1,0,0,0,0,0,0,1,0.62,11.042368242520046,7.349873704738337
3818.0,151684.26,Year,92.5,151684.26,39.73,41.28,1639.83,0,2,5,0,0,0,1,0,0,0,0,1,0.7,11.929556402537498,8.247743887225516
744.0,144241.87,Year,25.0,144241.87,193.87,29.76,5769.67,1,2,3,0,1,0,0,0,0,1,0,1,0.62,11.879246822296766,6.61338421837956
1363.0,490.8277,Hour,92.5,1020921.616,749.03,14.74,11036.99,0,2,5,0,0,0,1,0,0,0,0,1,0.63,6.196093149711974,7.218176838403408
3928.0,50061.99,Year,21.0,50061.99,12.74,187.05,2383.9,0,1,2,0,1,0,0,0,0,0,0,1,0.62,10.821017316492906,8.27614021955846
1492.0,218315.56125000003,Year,25.0,218315.56125000003,146.32,59.68,8732.62,1,3,3,0,1,0,0,0,0,1,0,1,0.76,12.293696823781252,7.30854279753919
2359.0,114990.19,Year,92.5,114990.19,48.75,25.5,1243.14,1,1,5,0,1,0,0,0,0,0,0,1,0.76,11.652602099358939,7.7664168980196555
144.0,49781.39,Year,27.0,49781.39,345.7,5.33,1843.76,0,2,3,0,1,0,0,0,0,0,0,1,0.7,10.815396498392333,4.976733742420574
1407.0,90094.71,Year,41.0,90094.71,64.03,34.32,2197.43,1,2,3,0,1,0,0,0,0,1,0,1,0.62,11.40861672933116,7.249925536717988
182.0,961.735,Hour,48.0,2000408.8,10991.26,3.79,41675.18,1,3,4,0,0,0,1,0,0,0,0,1,0.62,6.868738944942022,5.209486152841421
1431.0,63435.85,Year,61.0,63435.85,44.33,23.46,1039.93,1,1,4,0,1,0,0,0,0,1,1,1,0.63,11.057784438027765,7.266827347520591
3163.0,54945.2,Year,92.5,54945.2,17.37,34.19,594.0,1,4,5,0,0,1,0,0,0,0,0,1,0.62,10.91409160387804,8.059592328887545
3567.0,86666.84,Year,60.0,86666.84,24.3,59.45,1444.45,1,3,4,0,1,0,0,0,0,1,0,1,0.63,11.369826621327555,8.1797604936999
904.0,147892.95,Year,92.5,147892.95,163.6,9.77,1598.84,1,3,5,0,0,1,0,0,0,1,0,1,0.63,11.904243980219968,6.807934943699926
1742.0,16925.4,Year,92.5,16925.4,9.72,18.83,182.98,1,2,5,0,1,0,0,0,0,1,0,1,0.7,9.736570731179196,7.463363045520021
1668.0,28213.25,Year,18.0,28213.25,16.91,92.67,1567.4,1,3,2,0,0,1,0,0,0,1,0,1,0.7,10.247547004733454,7.419979923661835
272.0,15341.79,Year,40.0,15341.79,56.4,6.8,383.54,1,1,3,0,1,0,0,0,0,0,1,1,0.7,9.638335756510035,5.60947179518496
2376.0,497.5459,Hour,25.0,1034895.4720000001,435.56,95.04,41395.82,0,2,3,0,0,0,1,0,0,1,0,1,0.6,6.209687813649367,7.773594467360194
3145.0,248.0932,Hour,76.0,516033.85599999997,164.08,41.38,6789.92,0,2,5,0,0,0,1,0,0,1,0,1,0.63,5.5138044820190375,8.053887083618223
4607.0,33403.37,Year,31.0,33403.37,7.25,148.61,1077.53,0,1,3,0,0,0,1,0,0,0,1,1,0.62,10.416412072078503,8.435549202375727
4675.0,99587.17,Year,30.0,99587.17,21.3,155.83,3319.57,1,3,3,0,1,0,0,0,0,1,0,1,0.62,11.508788620014247,8.450198322591959
955.0,136814.79,Year,24.0,136814.79,143.26,39.79,5700.62,0,2,3,0,0,1,0,0,0,1,0,1,0.63,11.826383392361773,6.862757913051401
3396.0,579.6373,Hour,30.0,1205645.584,355.02,113.2,40188.19,0,2,3,0,1,0,0,0,0,1,0,1,0.62,6.362402563103249,8.130647968160584
1610.0,77923.09,Year,26.0,77923.09,48.4,61.92,2997.04,1,1,3,0,1,0,0,0,0,0,0,1,0.76,11.26347759358763,7.384610383176974
979.0,53604.22,Week,92.5,2787419.44,2847.21,10.58,30134.26,0,2,5,0,1,0,0,0,0,1,0,1,0.63,10.889383075303028,6.887552571664617
4369.0,602.5751,Hour,20.0,1253356.208,286.87,218.45,62667.81,1,4,2,0,1,0,0,0,0,1,0,1,0.76,6.401212304899885,8.382518288089635
1021.0,152.7112,Hour,26.0,317639.296,311.11,39.27,12216.9,1,2,3,0,1,0,0,0,0,1,0,1,0.7,5.028548555965779,6.92951677076365
2794.0,107104.72,Year,24.0,107104.72,38.33,116.42,4462.7,1,2,3,0,0,0,1,0,0,1,0,1,0.7,11.581562326426463,7.9355873855892
2256.0,105821.36,Year,12.0,105821.36,46.91,188.0,8818.45,1,3,1,0,1,0,0,0,0,1,0,1,0.7,11.569507668388388,7.721791776817535
477.0,83246.84,Year,52.0,83246.84,174.52,9.17,1600.9,1,3,4,0,0,1,0,0,0,0,1,1,0.62,11.329565449164312,6.169610732491456
2769.0,49164.56,Year,24.0,49164.56,17.76,115.38,2048.52,1,3,3,0,1,0,0,0,0,0,0,1,0.62,10.802928317718296,7.926602599181384
2290.0,26394.19,Year,22.0,26394.19,11.53,104.09,1199.74,1,3,2,0,1,0,0,0,0,0,0,0,0.63,10.180899189156609,7.736743682453495
460.0,57772.61,Year,92.5,57772.61,125.59,4.97,624.57,1,1,5,0,0,0,0,0,1,1,0,1,0.6,10.964270066913496,6.133398042996649
278.0,7864.36,Year,20.0,7864.36,28.29,13.9,393.22,0,4,2,0,1,0,0,0,0,1,0,1,0.63,8.97009643900912,5.631211781821365
2853.0,396.932,Hour,41.0,825618.56,289.39,69.59,20137.04,0,2,3,0,1,0,0,0,0,0,0,1,0.63,5.983764981381541,7.956476798036782
3853.0,117175.98,Year,19.0,117175.98,30.41,202.79,6167.16,0,2,2,0,0,0,1,0,0,0,0,1,0.7,11.671432186314712,8.256866848974312
7227.0,20672.45,Year,81.0,20672.45,2.86,89.22,255.22,1,2,5,0,0,0,0,0,1,1,0,1,0.63,9.936557174921248,8.885717651712119
3255.0,31612.51,Year,49.0,31612.51,9.71,66.43,645.15,0,3,4,0,1,0,0,0,0,0,1,1,0.63,10.361308207308737,8.08825472712243
1391.0,170229.93,Week,29.0,8851956.36,6363.74,47.97,305239.87,1,3,3,0,1,0,0,0,0,1,0,1,0.7,12.044905331600166,7.238496840894365
678.0,1114.39,Year,22.0,1114.39,1.64,30.82,50.65,1,2,2,0,0,1,0,0,0,0,0,1,0.62,7.0160624489867125,6.520621127558696
5644.0,22626.29,Year,92.5,22626.29,4.01,61.02,244.61,1,3,5,0,1,0,0,0,0,0,0,1,0.76,10.02686778351733,8.638525476583762
168.0,29338.31,Year,24.0,29338.31,174.63,7.0,1222.43,1,4,3,0,0,1,0,0,0,0,1,1,0.62,10.286649449492668,5.1298987149230735
1380.0,54340.4,Year,64.0,54340.4,39.38,21.56,849.07,1,4,4,0,0,1,0,0,0,0,0,1,0.62,10.903023244013239,7.2305631534092925
837.0,218315.56125000003,Year,28.0,218315.56125000003,260.83,29.89,7796.98,1,2,3,0,1,0,0,0,0,1,0,1,0.63,12.293696823781252,6.731018100482083
2743.0,8621.45,Year,26.0,8621.45,3.14,105.5,331.59,1,2,3,0,1,0,0,0,0,1,0,1,0.63,9.062008562968519,7.917171988845776
2123.0,114584.02,Year,27.0,114584.02,53.97,78.63,4243.85,0,2,3,0,1,0,0,0,0,0,1,1,0.62,11.649063632004125,7.66105638236183
3037.0,63452.93,Year,49.0,63452.93,20.89,61.98,1294.96,1,2,4,0,1,0,0,0,0,0,0,1,0.62,11.058053650169345,8.018954683155718
2331.0,75139.53,Year,19.0,75139.53,32.23,122.68,3954.71,0,2,2,0,0,0,0,0,1,1,0,1,0.7,11.227102064117714,7.754481547470383
2295.0,68747.99,Year,21.0,68747.99,29.96,109.29,3273.71,0,2,2,0,1,0,0,0,0,1,0,1,0.7,11.13820277873779,7.738923757439457
2230.0,45834.45,Year,29.0,45834.45,20.55,76.9,1580.5,0,2,3,0,1,0,0,0,0,0,1,0,0.63,10.732791270760229,7.7102051944325325
3653.0,115078.4,Year,92.5,115078.4,31.5,39.49,1244.09,0,3,5,0,1,0,0,0,0,1,0,0,0.62,11.653368914197264,8.203577736937952
5168.0,28398.54,Year,17.0,28398.54,5.5,304.0,1670.5,0,2,2,0,1,0,0,0,0,1,0,1,0.62,10.254093014377133,8.550434525196039
6313.0,73369.62,Year,23.0,73369.62,11.62,274.48,3189.98,1,3,2,0,1,0,0,0,0,1,0,1,0.76,11.20326523246606,8.750524669117937
3100.0,24420.93,Year,27.0,24420.93,7.88,114.81,904.48,1,2,3,0,1,0,0,0,0,1,0,1,0.7,10.10319583047762,8.03947991910045
4658.0,126906.32,Year,57.0,126906.32,27.24,81.72,2226.43,1,2,4,0,1,0,0,0,0,1,0,1,0.7,11.751204455456834,8.446556111816797
1114.0,82297.53,Year,37.0,82297.53,73.88,30.11,2224.26,0,2,3,0,1,0,0,0,0,1,0,1,0.62,11.318096374064119,7.016609683894219
38.0,130936.52,Year,29.0,130936.52,3445.7,1.31,4515.05,0,2,3,0,1,0,0,0,0,0,1,1,0.63,11.782467904583712,3.6635616461296463
7227.0,42987.3,Year,15.0,42987.3,5.95,481.8,2865.82,0,4,2,0,1,0,0,0,0,1,0,1,0.63,10.668660002214432,8.885717651712119
5061.0,3219.01,Year,15.0,3219.01,0.64,337.4,214.6,1,3,2,0,1,0,0,0,0,1,0,1,0.7,8.076829137848813,8.529516941105069
4259.0,8107.37,Year,22.0,8107.37,1.9,193.59,368.52,1,3,2,0,1,0,0,0,0,1,0,1,0.63,9.000528803516994,8.357024439263416
127.0,80081.88,Year,46.0,80081.88,630.57,2.76,1740.91,0,1,4,0,1,0,0,0,0,0,0,0,0.7,11.290804890237009,4.852030263919617
2954.0,52385.86,Year,18.0,52385.86,17.73,164.11,2910.33,1,4,2,0,0,0,1,0,0,0,0,1,0.7,10.866391986565548,7.991253929840199
1329.0,89972.6,Year,92.5,89972.6,67.7,14.37,972.68,0,2,5,0,1,0,0,0,0,0,0,0,0.63,11.40726045851534,7.1929342212158
1075.0,141072.28,Year,25.0,141072.28,131.23,43.0,5642.89,1,3,3,0,0,1,0,0,0,0,0,0,0.6,11.857027662126926,6.98100574072173
388.0,93291.21,Year,24.0,93291.21,240.44,16.17,3887.13,1,2,3,0,0,1,0,0,0,1,0,1,0.62,11.443481170178536,5.963579343618446
1039.0,215.9285,Hour,78.0,449131.28,432.27,13.32,5758.09,0,4,5,0,0,0,0,0,1,0,0,1,0.63,5.374947334366923,6.946975992135418
3971.0,159592.5,Year,54.0,159592.5,40.19,73.54,2955.42,0,2,4,0,0,1,0,0,0,1,0,1,0.76,11.980378970412461,8.287025025165063
622.0,37.1854,Hour,36.0,77345.632,124.35,17.28,2148.49,1,1,3,0,0,1,0,0,0,0,0,1,0.76,3.6159162111230896,6.434546518787453
1528.0,70945.9,Year,20.0,70945.9,46.43,76.4,3547.29,1,2,2,1,0,0,0,0,0,0,1,1,0.7,11.16967289374438,7.332369205929062
3399.0,71044.14,Year,18.0,71044.14,20.9,188.83,3946.9,0,2,2,0,1,0,0,0,0,1,0,1,0.76,11.17105665299504,8.131530710604252
2662.0,103818.64,Year,25.0,103818.64,39.0,106.48,4152.75,0,3,3,0,1,0,0,0,0,1,0,0,0.76,11.550400809699966,7.887208585813932
7227.0,95169.1,Year,33.0,95169.1,13.17,219.0,2883.91,1,2,3,0,1,0,0,0,0,1,0,1,0.63,11.46341058826009,8.885717651712119
3970.0,46784.59,Year,13.0,46784.59,11.78,305.38,3598.81,1,4,1,0,1,0,0,0,0,1,0,1,0.76,10.75330915417904,8.286773231131251
638.0,47281.06,Year,10.0,47281.06,74.11,63.8,4728.11,1,1,1,0,1,0,0,0,0,1,0,1,0.76,10.763865071456413,6.459904454377535
1985.0,76313.45,Year,22.0,76313.45,38.45,90.23,3468.79,0,2,2,0,0,1,0,0,0,0,0,1,0.7,11.242604479588023,7.593877844605118
955.0,150899.42,Year,92.5,150899.42,158.01,10.32,1631.35,1,1,5,0,1,0,0,0,0,1,0,1,0.7,11.924368801143517,6.862757913051401
3813.0,218315.56125000003,Year,21.0,218315.56125000003,57.26,181.57,10395.98,1,3,2,0,0,0,1,0,0,1,0,0,0.62,12.293696823781252,8.246433786160365
1359.0,67250.43,Year,26.0,67250.43,49.49,52.27,2586.55,1,3,3,0,1,0,0,0,0,1,0,1,0.63,11.116178691495689,7.215239978730097
2079.0,134752.84,Year,39.0,134752.84,64.82,53.31,3455.2,1,3,3,0,1,0,0,0,0,1,0,1,0.76,11.811197564615936,7.640123172695364
2048.0,57390.82,Year,19.0,57390.82,28.02,107.79,3020.57,1,1,2,0,1,0,0,0,0,1,0,1,0.7,10.957639639203853,7.6251071482389
1462.0,126453.44,Year,76.0,126453.44,86.49,19.24,1663.86,0,2,5,0,1,0,0,0,0,1,0,1,0.63,11.747629456156705,7.288244401020124
6015.0,25621.78,Year,51.0,25621.78,4.26,117.94,502.39,1,3,4,0,0,1,0,0,0,1,0,1,0.63,10.151198050008428,8.702177865629675
3140.0,77985.55,Year,25.0,77985.55,24.84,125.6,3119.42,1,2,3,0,1,0,0,0,0,1,0,1,0.62,11.264278832099384,8.052296499538647
2766.0,42943.44,Year,22.0,42943.44,15.53,125.73,1951.97,1,3,2,0,0,1,0,0,0,1,0,1,0.76,10.667639180007878,7.925518979786926
2421.0,79221.03,Year,54.0,79221.03,32.72,44.83,1467.06,0,2,4,0,1,0,0,0,0,0,0,1,0.62,11.279997072858617,7.792348924113037
1579.0,134919.68,Year,26.0,134919.68,85.45,60.73,5189.22,1,3,3,0,1,0,0,0,0,1,0,1,0.76,11.812434917396907,7.365180126021013
218.0,69406.8,Year,35.0,69406.8,318.38,6.23,1983.05,1,3,3,0,0,1,0,0,0,1,0,1,0.63,11.147740124403837,5.389071729816501
498.0,99536.87,Year,92.5,99536.87,199.87,5.38,1076.07,1,2,5,0,0,0,1,0,0,0,0,1,0.6,11.508283407272783,6.212606095751519
3377.0,96749.94,Year,12.0,96749.94,28.65,281.42,8062.5,1,3,1,0,1,0,0,0,0,1,0,0,0.63,11.479884990736798,8.125039097367745
4810.0,12225.72,Year,17.0,12225.72,2.54,282.94,719.16,1,2,2,0,1,0,0,0,0,1,0,1,0.63,9.411297208314311,8.478660241699453
2238.0,86701.7,Year,14.0,86701.7,38.74,159.86,6192.98,1,1,2,0,1,0,0,0,0,1,0,1,0.63,11.370228770419539,7.713784616598755
2231.0,66016.84,Year,28.0,66016.84,29.59,79.68,2357.74,1,3,3,0,1,0,0,0,0,0,0,1,0.62,11.097665139978103,7.710653323501202
1845.0,39150.97,Year,15.0,39150.97,21.22,123.0,2610.06,1,2,2,0,0,0,1,0,0,0,1,1,0.76,10.575180477612655,7.520776415062797
607.0,574.5495,Hour,14.0,1195062.96,1968.8,43.36,85361.64,0,1,2,0,0,0,1,0,0,0,0,1,0.76,6.353586255456984,6.410174881966167
1989.0,104344.88,Year,18.0,104344.88,52.46,110.5,5796.94,1,4,2,0,1,0,0,0,0,1,0,1,0.63,11.555456845657122,7.595889917718538
2294.0,338.42,Year,29.0,338.42,0.15,79.1,11.67,1,2,3,0,1,0,0,0,0,0,0,1,0.76,5.82428772764048,7.738488122494646
2800.0,70854.63,Year,26.0,70854.63,25.31,107.69,2725.18,1,2,3,0,0,1,0,0,0,1,1,1,0.63,11.168385592313221,7.937731775260109
1864.0,307.7918,Hour,75.0,640206.944,343.46,24.85,8536.09,0,3,5,0,1,0,0,0,0,1,0,1,0.7,5.729423580374147,7.5310163320779155
4307.0,24705.95,Year,24.0,24705.95,5.74,179.46,1029.41,1,2,3,0,1,0,0,0,0,1,0,1,0.62,10.114799384294825,8.36822903827628
2629.0,29485.57,Year,16.0,29485.57,11.22,164.31,1842.85,1,2,2,0,0,1,0,0,0,0,0,1,0.62,10.291656270111407,7.874739125171811
2814.0,78534.41,Year,24.0,78534.41,27.91,117.25,3272.27,1,2,3,0,1,0,0,0,0,1,1,1,0.7,11.271292151674901,7.942717540573791
4881.0,64546.32,Year,23.0,64546.32,13.22,212.22,2806.36,1,1,2,0,1,0,0,0,0,1,0,1,0.76,11.075138384579938,8.493310250952906
2735.0,105472.78,Year,28.0,105472.78,38.56,97.68,3766.88,0,3,3,0,0,1,0,0,0,0,0,1,0.7,11.566208189129414,7.914252278742441
2998.0,13358.8,Year,25.0,13358.8,4.46,119.92,534.35,0,2,3,0,0,1,0,0,0,1,0,1,0.7,9.499930622697265,8.00603417874901
822.0,36323.32,Year,21.0,36323.32,44.19,39.14,1729.68,1,3,2,0,1,0,0,0,0,0,0,1,0.62,10.500215238229249,6.71295620067707
615.0,89596.96,Year,13.0,89596.96,145.69,47.31,6892.07,1,3,1,0,1,0,0,0,0,0,0,1,0.63,11.403076669816006,6.423246963533519
321.0,73881.31,Year,23.0,73881.31,230.16,13.96,3212.23,0,2,2,0,1,0,0,0,0,1,0,1,0.63,11.210215165612391,5.7745515455444085
5486.0,20073.78,Year,39.0,20073.78,3.66,140.67,514.71,1,1,3,0,1,0,0,0,0,1,0,0,0.76,9.907169764863655,8.610136937058975
50.0,283.2243,Hour,46.0,589106.5440000001,11782.13,1.09,12806.66,0,3,4,0,0,0,1,0,0,0,0,1,0.7,5.646239163223265,3.9318256327243257
289.0,111.11,Hour,25.0,231108.8,799.68,11.56,9244.35,0,3,3,0,1,0,0,0,0,0,0,1,0.6,4.710520701595917,5.66988092298052
610.0,529.5877,Hour,35.0,1101542.4160000002,1805.81,17.43,31472.64,1,3,3,0,0,1,0,0,0,1,0,1,0.63,6.272098779277564,6.415096959171596
4880.0,154900.66,Year,23.0,154900.66,31.74,212.17,6734.81,1,2,2,0,1,0,0,0,0,0,1,1,0.7,11.950539287209311,8.493105395887147
4668.0,178330.7,Year,59.0,178330.7,38.2,79.12,3022.55,1,1,4,0,1,0,0,0,0,0,0,1,0.63,12.09139497074587,8.448700194970938
5592.0,77273.28,Year,21.0,77273.28,13.82,266.29,3679.68,1,2,2,0,1,0,0,0,0,1,0,1,0.62,11.255103508583723,8.629271094821588
2218.0,111.21,Hour,92.5,231316.8,104.29,23.98,2500.72,0,2,5,0,1,0,0,0,0,0,0,1,0.63,4.71142030583075,7.704811922932594
3514.0,33.0953,Hour,28.0,68838.224,19.59,125.5,2458.51,0,1,3,0,1,0,0,0,0,1,0,1,0.63,3.499391278343217,8.164794804244766
3548.0,40730.58,Year,51.0,40730.58,11.48,69.57,798.64,0,3,4,0,1,0,0,0,0,1,1,1,0.7,10.614734440658918,8.174421152646497
2162.0,103236.63,Year,92.5,103236.63,47.75,23.37,1116.07,1,3,5,0,1,0,0,0,0,0,0,1,0.76,11.544779010913103,7.679251425953058
2239.0,117.77,Hour,92.5,244961.6,109.41,24.21,2648.23,0,3,5,0,1,0,0,0,0,0,0,1,0.7,4.768733569853457,7.7142311448490855
2382.0,38603.26,Year,19.0,38603.26,16.21,125.37,2031.75,0,2,2,0,0,0,1,0,0,0,0,1,0.62,10.561092007845268,7.776115477098742
4002.0,9673.99,Year,17.0,9673.99,2.42,235.41,569.06,1,3,2,0,0,1,0,0,0,1,0,1,0.7,9.17719611968382,8.294799358992574
255.0,166694.94,Year,37.0,166694.94,653.71,6.89,4505.27,0,2,3,0,1,0,0,0,0,1,0,1,0.62,12.023920714348982,5.545177444479562
373.0,67313.25,Year,73.0,67313.25,180.46,5.11,922.1,1,4,4,0,0,1,0,0,0,1,0,1,0.62,11.117112375897953,5.924255797414532
2489.0,98342.8,Year,92.0,98342.8,39.51,27.05,1068.94,1,1,5,0,1,0,0,0,0,1,0,1,0.76,11.496214613206515,7.820037989458753
7227.0,90203.83,Year,27.0,90203.83,12.48,267.67,3340.88,1,3,3,0,1,0,0,0,0,0,0,1,0.76,11.409827166346604,8.885717651712119
2549.0,34210.42,Year,22.0,34210.42,13.42,115.86,1555.02,0,3,2,0,1,0,0,0,0,0,0,1,0.7,10.440285555008243,7.843848638152472
1785.0,197899.31,Year,24.0,197899.31,110.87,74.38,8245.8,1,3,3,0,1,0,0,0,0,1,0,0,0.62,12.19551364497518,7.487733761436444
3487.0,59969.55,Year,92.5,59969.55,17.2,37.7,648.32,0,4,5,0,0,0,0,1,0,0,1,1,0.62,11.001592212382526,8.15708378502887
2527.0,59199.04,Year,22.0,59199.04,23.43,114.86,2690.87,1,2,2,0,1,0,0,0,0,1,0,1,0.63,10.988660604524396,7.8351837552667485
322.0,4416.13,Year,12.0,4416.13,13.71,26.83,368.01,1,2,1,1,0,0,0,0,0,0,0,1,0.62,8.393019025929426,5.777652323222656
3002.0,131198.37,Year,19.0,131198.37,43.7,158.0,6905.18,1,2,2,0,0,0,1,0,0,1,0,1,0.63,11.784465731634462,8.00736706798333
3119.0,79875.86,Year,25.0,79875.86,25.61,124.76,3195.03,1,1,3,0,1,0,0,0,0,1,0,1,0.76,11.288228958445035,8.045588280803528
2205.0,76496.24,Year,56.0,76496.24,34.69,39.38,1366.0,0,2,4,0,1,0,0,0,0,0,0,0,0.63,11.244996868279912,7.698936199813447
2256.0,34618.14,Year,44.0,34618.14,15.34,51.27,786.78,1,3,4,0,0,0,1,0,0,1,0,0,0.7,10.452133101117054,7.721791776817535
3855.0,47826.07,Year,57.0,47826.07,12.41,67.63,839.05,1,2,4,0,1,0,0,0,0,0,0,1,0.62,10.775326167293931,8.257385655730436
3624.0,144105.6,Year,92.5,144105.6,39.76,39.18,1557.9,1,2,5,0,1,0,0,0,0,0,0,1,0.76,11.878301643133966,8.195609567288775
1129.0,4804.16,Year,26.0,4804.16,4.26,43.42,184.78,0,3,3,0,1,0,0,0,0,0,0,1,0.7,8.47723748822394,7.029972911706386
3287.0,81248.19,Year,14.0,81248.19,24.72,234.79,5803.44,1,3,2,1,0,0,0,0,0,1,0,1,0.63,11.305263823020773,8.098034756176071
2450.0,73101.24,Year,15.0,73101.24,29.84,163.33,4873.42,1,3,2,0,1,0,0,0,0,1,0,1,0.63,11.199600608658294,7.804251383528112
2860.0,116287.31,Year,50.0,116287.31,40.66,57.2,2325.75,0,2,4,0,1,0,0,0,0,1,1,1,0.7,11.663819218193936,7.95892649305011
1733.0,951.7682,Hour,92.5,1979677.856,1142.34,18.74,21401.92,1,3,5,0,1,0,0,0,0,0,0,1,0.7,6.858321517748539,7.458186157340487
2766.0,164035.34,Year,21.0,164035.34,59.3,131.71,7811.21,1,3,2,0,1,0,0,0,0,0,0,1,0.63,12.007837171397052,7.925518979786926
1772.0,600.1009,Hour,22.0,1248209.872,704.41,80.55,56736.81,0,2,2,0,1,0,0,0,0,0,0,1,0.7,6.397097807744384,7.480428306074208
1275.0,68196.68,Year,27.0,68196.68,53.49,47.22,2525.8,1,3,3,0,1,0,0,0,0,1,0,1,0.63,11.13015116229472,7.151485463904735
3119.0,157611.11,Year,19.0,157611.11,50.53,164.16,8295.32,1,3,2,0,1,0,0,0,0,1,0,1,0.7,11.967885948845122,8.045588280803528
6002.0,46887.93,Year,15.0,46887.93,7.81,400.13,3125.86,1,4,2,0,1,0,0,0,0,1,0,1,0.7,10.755515565235854,8.700014623251842
2202.0,100471.08,Year,26.0,100471.08,45.63,84.69,3864.27,1,3,3,0,1,0,0,0,0,0,0,1,0.76,11.51762520387604,7.697575346802343
2597.0,103717.68,Year,47.0,103717.68,39.94,55.26,2206.76,1,2,4,0,1,0,0,0,0,0,0,0,0.7,11.549427871488822,7.862497197230545
2115.0,1599.28,Month,36.0,19191.36,9.07,58.75,533.09,1,1,3,0,0,0,1,0,0,1,0,1,0.63,7.377308806947488,7.65728279297819
960.0,45917.6,Year,27.0,45917.6,47.83,35.56,1700.65,1,2,3,0,1,0,0,0,0,1,0,1,0.63,10.734603764819234,6.8679744089702925
3112.0,15871.25,Year,29.0,15871.25,5.1,107.31,547.28,1,1,3,0,1,0,0,0,0,1,0,1,0.7,9.672264575384002,8.043342170441608
1016.0,111963.5,Year,23.0,111963.5,110.2,44.17,4867.98,1,2,2,0,1,0,0,0,0,1,0,1,0.7,11.625928204305472,6.92461239604856
5160.0,85268.09,Year,28.0,85268.09,16.52,184.29,3045.29,0,1,3,0,0,0,1,0,0,0,0,0,0.63,11.353555572048142,8.548885638148727
7227.0,90084.04,Year,45.0,90084.04,12.46,160.6,2001.87,1,1,4,0,1,0,0,0,0,0,1,1,0.7,11.40849829139092,8.885717651712119
6089.0,136765.18,Year,63.0,136765.18,22.46,96.65,2170.88,1,3,4,0,1,0,0,0,0,1,0,1,0.7,11.826020719608035,8.714403360703942
449.0,35868.48,Year,92.5,35868.48,79.89,4.85,387.77,0,3,5,0,1,0,0,0,0,1,0,1,0.62,10.487614194384536,6.1092475827643655
2495.0,22431.19,Year,21.0,22431.19,8.99,118.81,1068.15,0,2,2,0,1,0,0,0,0,0,0,1,0.62,10.018207680052551,7.822444729489319
1820.0,96585.74,Year,20.0,96585.74,53.07,91.0,4829.29,1,2,2,0,0,1,0,0,0,1,0,1,0.63,11.478186390256226,7.507141079727608
7227.0,99326.01,Year,26.0,99326.01,13.74,277.96,3820.23,1,2,3,0,0,1,0,0,0,1,0,1,0.63,11.506162749269407,8.885717651712119
1813.0,53560.76,Year,11.0,53560.76,29.54,164.82,4869.16,1,2,1,0,1,0,0,0,0,0,1,1,0.62,10.888571989398237,7.503289630675082
819.0,52951.51,Year,71.0,52951.51,64.65,11.54,745.8,0,3,4,0,0,0,0,0,1,0,1,1,0.62,10.877131868092247,6.709304340258298
647.0,127234.69,Year,26.0,127234.69,196.65,24.88,4893.64,0,1,3,0,0,0,1,0,0,1,0,1,0.63,11.75378861283257,6.473890696352274
341.0,60003.26,Year,92.5,60003.26,175.96,3.69,648.68,1,2,5,1,0,0,0,0,0,0,1,1,0.62,11.00215417306157,5.834810737062605
1140.0,110682.93,Year,41.0,110682.93,97.09,27.8,2699.58,1,3,3,0,1,0,0,0,0,1,0,1,0.63,11.614424906264597,7.039660349862076
1125.0,264.9594,Hour,56.0,551115.552,489.88,20.09,9841.35,0,1,4,0,0,0,1,0,0,1,0,1,0.7,5.579576606701577,7.026426808699636
2419.0,2443.42,Year,18.0,2443.42,1.01,134.39,135.75,1,2,2,0,1,0,0,0,0,1,0,1,0.7,7.801153976252004,7.791522819150732
7227.0,93880.79,Year,39.0,93880.79,12.99,185.31,2407.2,0,2,3,0,0,0,1,0,0,1,0,1,0.7,11.449781064927423,8.885717651712119
5150.0,47797.58,Year,23.0,47797.58,9.28,223.91,2078.16,0,3,2,0,1,0,0,0,0,1,0,0,0.7,10.774730289582864,8.546946149565585
2675.0,135066.29,Year,19.0,135066.29,50.49,140.79,7108.75,1,3,2,0,1,0,0,0,0,0,0,1,0.7,11.813520973938369,7.892078421248119
1863.0,49685.14,Year,63.0,49685.14,26.67,29.57,788.65,1,1,4,0,0,1,0,0,0,0,0,1,0.7,10.81346117341333,7.530479995245536
3976.0,66740.65,Year,23.0,66740.65,16.79,172.87,2901.77,1,3,2,0,1,0,0,0,0,1,0,1,0.7,11.108569491544722,8.28828304520769
1910.0,121844.06,Year,20.0,121844.06,63.79,95.5,6092.2,1,3,2,0,0,0,1,0,0,0,0,1,0.63,11.710497309403884,7.555381944240273
544.0,39972.66,Year,16.0,39972.66,73.48,34.0,2498.29,1,4,2,0,1,0,0,0,0,0,1,1,0.7,10.595950999403456,6.300785794663244
2913.0,101317.47,Year,14.0,101317.47,34.78,208.07,7236.96,1,2,2,0,1,0,0,0,0,1,0,1,0.63,11.526014133413005,7.97728198675515
